dpsi,pos_ci95,vel_ci95,recovery,n_encounters,n_los,p_los_run,detection_rate,median_min_sep,n_unsettled
118,3,3,ftr,10000,2536,0.2536,1,51.53400017,0
118,3,3,0.999,10000,62,0.0062,1,70.37950704,0
118,3,3,0.99,10000,97,0.0097,1,65.21443387,0
118,3,3,0.9,10000,135,0.0135,1,59.17526325,0
118,3,3,0.75,10000,309,0.0309,1,55.8370899,0
118,3,3,0.5,10000,2631,0.2631,1,51.40912923,0
118,10,1,ftr,10000,541,0.0541,1,54.27747747,0
118,10,1,0.999,10000,0,0,1,68.41121009,0
118,10,1,0.99,10000,0,0,1,64.4497175,0
118,10,1,0.9,10000,5,0.0005,1,59.80348668,0
118,10,1,0.75,10000,40,0.004,1,57.23033561,0
118,10,1,0.5,10000,546,0.0546,1,54.23855273,0
118,10,3,ftr,10000,2099,0.2099,1,53.18509151,0
118,10,3,0.999,10000,50,0.005,1,73.0499345,0
118,10,3,0.99,10000,80,0.008,1,67.85727508,0
118,10,3,0.9,10000,165,0.0165,1,61.21770069,0
118,10,3,0.75,10000,385,0.0385,1,57.61935897,0
118,10,3,0.5,10000,2167,0.2167,1,52.99842002,0
120,3,1,ftr,10000,1040,0.104,1,51.62102813,0
120,3,1,0.999,10000,2,0.0002,1,65.52277481,0
120,3,1,0.99,10000,0,0,1,61.82548026,0
120,3,1,0.9,10000,6,0.0006,1,57.10532684,0
120,3,1,0.75,10000,41,0.0041,1,54.32532223,0
120,3,1,0.5,10000,928,0.0928,1,51.74699737,0
120,3,3,ftr,10000,2518,0.2518,1,51.54368126,0
120,3,3,0.999,10000,58,0.0058,1,70.12048955,0
120,3,3,0.99,10000,88,0.0088,1,64.99515383,0
120,3,3,0.9,10000,139,0.0139,1,59.14267041,0
120,3,3,0.75,10000,344,0.0344,1,55.65033058,0
120,3,3,0.5,10000,2600,0.26,1,51.42455157,0
120,10,1,ftr,10000,520,0.052,1,54.23578939,0
120,10,1,0.999,10000,0,0,1,68.33503003,0
120,10,1,0.99,10000,1,0.0001,1,64.50633029,0
120,10,1,0.9,10000,2,0.0002,1,59.77152123,0
120,10,1,0.75,10000,44,0.0044,1,57.17716781,0
120,10,1,0.5,10000,564,0.0564,1,54.20631493,0
120,10,3,ftr,10000,2244,0.2244,1,53.08095503,0
120,10,3,0.999,10000,43,0.0043,1,73.01768584,0
120,10,3,0.99,10000,78,0.0078,1,67.73988552,0
120,10,3,0.9,10000,135,0.0135,1,61.24021899,0
120,10,3,0.75,10000,428,0.0428,1,57.58954628,0
120,10,3,0.5,10000,2171,0.2171,1,52.93870114,0
122,3,1,ftr,10000,1013,0.1013,1,51.65868244,0
122,3,1,0.999,10000,2,0.0002,1,65.35565415,0
122,3,1,0.99,10000,1,0.0001,1,61.85158492,0
122,3,1,0.9,10000,6,0.0006,1,57.11774008,0
122,3,1,0.75,10000,56,0.0056,1,54.33111749,0
122,3,1,0.5,10000,947,0.0947,1,51.70183537,0
122,3,3,ftr,10000,2528,0.2528,1,51.58709108,0
122,3,3,0.999,10000,61,0.0061,1,70.21075789,0
122,3,3,0.99,10000,88,0.0088,1,65.14772467,0
122,3,3,0.9,10000,131,0.0131,1,59.29951704,0
122,3,3,0.75,10000,320,0.032,1,55.78922388,0
122,3,3,0.5,10000,2666,0.2666,1,51.43333843,0
122,10,1,ftr,10000,554,0.0554,1,54.20820637,0
122,10,1,0.999,10000,0,0,1,68.45651996,0
122,10,1,0.99,10000,0,0,1,64.52530466,0
122,10,1,0.9,10000,6,0.0006,1,59.78901217,0
122,10,1,0.75,10000,33,0.0033,1,57.25213768,0
122,10,1,0.5,10000,531,0.0531,1,54.17464515,0
122,10,3,ftr,10000,2193,0.2193,1,53.03653141,0
122,10,3,0.999,10000,53,0.0053,1,72.98830102,0
122,10,3,0.99,10000,72,0.0072,1,67.83968614,0
122,10,3,0.9,10000,162,0.0162,1,61.34079333,0
122,10,3,0.75,10000,439,0.0439,1,57.44581739,0
122,10,3,0.5,10000,2187,0.2187,1,52.85993085,0
124,3,1,ftr,10000,1003,0.1003,1,51.62416268,0
124,3,1,0.999,10000,0,0,1,65.16916748,0
124,3,1,0.99,10000,5,0.0005,1,61.74895254,0
124,3,1,0.9,10000,8,0.0008,1,57.17876146,0
124,3,1,0.75,10000,53,0.0053,1,54.3489547,0
124,3,1,0.5,10000,921,0.0921,1,51.74179835,0
124,3,3,ftr,10000,2560,0.256,1,51.54581695,0
124,3,3,0.999,10000,56,0.0056,1,70.12044157,0
124,3,3,0.99,10000,110,0.011,1,65.31033433,0
124,3,3,0.9,10000,162,0.0162,1,59.11473564,0
124,3,3,0.75,10000,358,0.0358,1,55.73340092,0
124,3,3,0.5,10000,2675,0.2675,1,51.37577875,0
124,10,1,ftr,10000,543,0.0543,1,54.17132596,0
124,10,1,0.999,10000,0,0,1,68.52499322,0
124,10,1,0.99,10000,0,0,1,64.48827311,0
124,10,1,0.9,10000,7,0.0007,1,59.78449842,0
124,10,1,0.75,10000,51,0.0051,1,57.21398634,0
124,10,1,0.5,10000,553,0.0553,1,54.23392654,0
124,10,3,ftr,10000,2141,0.2141,1,53.10554834,0
124,10,3,0.999,10000,49,0.0049,1,73.00420013,0
124,10,3,0.99,10000,67,0.0067,1,67.69947133,0
124,10,3,0.9,10000,148,0.0148,1,61.39987469,0
124,10,3,0.75,10000,414,0.0414,1,57.5496813,0
124,10,3,0.5,10000,2168,0.2168,1,52.92925672,0
126,3,1,ftr,10000,1040,0.104,1,51.62272267,0
126,3,1,0.999,10000,0,0,1,65.27458329,0
126,3,1,0.99,10000,1,0.0001,1,61.90033637,0
126,3,1,0.9,10000,5,0.0005,1,57.15443854,0
126,3,1,0.75,10000,51,0.0051,1,54.3523743,0
126,3,1,0.5,10000,1001,0.1001,1,51.72463844,0
126,3,3,ftr,10000,2577,0.2577,1,51.51386978,0
126,3,3,0.999,10000,65,0.0065,1,70.00448469,0
126,3,3,0.99,10000,96,0.0096,1,64.90331922,0
126,3,3,0.9,10000,139,0.0139,1,59.14689969,0
126,3,3,0.75,10000,335,0.0335,1,55.73340072,0
126,3,3,0.5,10000,2695,0.2695,1,51.44892008,0
126,10,1,ftr,10000,583,0.0583,1,54.15849751,0
126,10,1,0.999,10000,0,0,1,68.34894101,0
126,10,1,0.99,10000,0,0,1,64.53583657,0
126,10,1,0.9,10000,5,0.0005,1,59.87803724,0
126,10,1,0.75,10000,48,0.0048,1,57.23405685,0
126,10,1,0.5,10000,585,0.0585,1,54.17312405,0
126,10,3,ftr,10000,2190,0.219,1,53.01406311,0
126,10,3,0.999,10000,30,0.003,1,73.32579269,0
126,10,3,0.99,10000,65,0.0065,1,67.5939741,0
126,10,3,0.9,10000,172,0.0172,1,61.19548072,0
126,10,3,0.75,10000,401,0.0401,1,57.65304864,0
126,10,3,0.5,10000,2307,0.2307,1,52.89918879,0
128,3,1,ftr,10000,1136,0.1136,1,51.59798729,0
128,3,1,0.999,10000,0,0,1,65.30845237,0
128,3,1,0.99,10000,0,0,1,61.84626357,0
128,3,1,0.9,10000,7,0.0007,1,57.23401646,0
128,3,1,0.75,10000,62,0.0062,1,54.33138976,0
128,3,1,0.5,10000,994,0.0994,1,51.66703233,0
128,3,3,ftr,10000,2626,0.2626,1,51.51563075,0
128,3,3,0.999,10000,76,0.0076,1,70.06675633,0
128,3,3,0.99,10000,106,0.0106,1,65.2140205,0
128,3,3,0.9,10000,110,0.011,1,59.27352144,0
128,3,3,0.75,10000,371,0.0371,1,55.72855454,0
128,3,3,0.5,10000,2594,0.2594,1,51.43414881,0
128,10,1,ftr,10000,585,0.0585,1,54.16402733,0
128,10,1,0.999,10000,1,0.0001,1,68.26230268,0
128,10,1,0.99,10000,0,0,1,64.59534556,0
128,10,1,0.9,10000,7,0.0007,1,59.73131145,0
128,10,1,0.75,10000,55,0.0055,1,57.21392913,0
128,10,1,0.5,10000,581,0.0581,1,54.08773824,0
128,10,3,ftr,10000,2202,0.2202,1,52.97714517,0
128,10,3,0.999,10000,41,0.0041,1,72.83279736,0
128,10,3,0.99,10000,66,0.0066,1,67.52160372,0
128,10,3,0.9,10000,152,0.0152,1,61.213652,0
128,10,3,0.75,10000,443,0.0443,1,57.47397578,0
128,10,3,0.5,10000,2294,0.2294,1,52.88570334,0
130,3,1,ftr,10000,1140,0.114,1,51.61200447,0
130,3,1,0.999,10000,0,0,1,65.43221096,0
130,3,1,0.99,10000,1,0.0001,1,61.85214956,0
130,3,1,0.9,10000,6,0.0006,1,57.22834311,0
130,3,1,0.75,10000,48,0.0048,1,54.32500952,0
130,3,1,0.5,10000,978,0.0978,1,51.70002818,0
130,3,3,ftr,10000,2658,0.2658,1,51.56376424,0
130,3,3,0.999,10000,75,0.0075,1,69.86156574,0
130,3,3,0.99,10000,116,0.0116,1,65.16777189,0
130,3,3,0.9,10000,164,0.0164,1,59.25358031,0
130,3,3,0.75,10000,300,0.03,1,55.82349921,0
130,3,3,0.5,10000,2722,0.2722,1,51.3775315,0
130,10,1,ftr,10000,583,0.0583,1,54.15772506,0
130,10,1,0.999,10000,0,0,1,68.41674802,0
130,10,1,0.99,10000,0,0,1,64.71409512,0
130,10,1,0.9,10000,4,0.0004,1,59.71795263,0
130,10,1,0.75,10000,50,0.005,1,57.21001484,0
130,10,1,0.5,10000,606,0.0606,1,54.17394595,0
130,10,3,ftr,10000,2259,0.2259,1,53.00796972,0
130,10,3,0.999,10000,49,0.0049,1,72.92371692,1
130,10,3,0.99,10000,88,0.0088,1,67.82151712,1
130,10,3,0.9,10000,198,0.0198,1,61.35263602,0
130,10,3,0.75,10000,419,0.0419,1,57.54041251,0
130,10,3,0.5,10000,2354,0.2354,1,52.77243161,0
132,3,1,ftr,10000,1131,0.1131,1,51.60276492,0
132,3,1,0.999,10000,1,0.0001,1,65.42936447,0
132,3,1,0.99,10000,2,0.0002,1,61.86795432,0
132,3,1,0.9,10000,11,0.0011,1,57.26991252,0
132,3,1,0.75,10000,52,0.0052,1,54.25761722,0
132,3,1,0.5,10000,987,0.0987,1,51.74183689,0
132,3,3,ftr,10000,2640,0.264,1,51.53074102,0
132,3,3,0.999,10000,72,0.0072,1,70.43911971,0
132,3,3,0.99,10000,109,0.0109,1,65.30730557,0
132,3,3,0.9,10000,149,0.0149,1,59.12533159,0
132,3,3,0.75,10000,364,0.0364,1,55.75081122,0
132,3,3,0.5,10000,2680,0.268,1,51.4033623,0
132,10,1,ftr,10000,618,0.0618,1,54.09091333,0
132,10,1,0.999,10000,0,0,1,68.4382599,0
132,10,1,0.99,10000,0,0,1,64.52573386,0
132,10,1,0.9,10000,5,0.0005,1,59.7826714,0
132,10,1,0.75,10000,45,0.0045,1,57.1338068,0
132,10,1,0.5,10000,559,0.0559,1,54.14948007,0
132,10,3,ftr,10000,2289,0.2289,1,53.01448745,0
132,10,3,0.999,10000,53,0.0053,1,73.07380897,0
132,10,3,0.99,10000,97,0.0097,1,67.80768582,0
132,10,3,0.9,10000,172,0.0172,1,61.3120682,0
132,10,3,0.75,10000,456,0.0456,1,57.54695677,0
132,10,3,0.5,10000,2292,0.2292,1,52.78386408,0
134,3,1,ftr,10000,1175,0.1175,1,51.5377448,0
134,3,1,0.999,10000,0,0,1,65.43565788,0
134,3,1,0.99,10000,1,0.0001,1,61.90220752,0
134,3,1,0.9,10000,14,0.0014,1,57.19202595,0
134,3,1,0.75,10000,55,0.0055,1,54.35336653,0
134,3,1,0.5,10000,1003,0.1003,1,51.673995,0
134,3,3,ftr,10000,2726,0.2726,1,51.5256472,0
134,3,3,0.999,10000,79,0.0079,1,70.04289468,0
134,3,3,0.99,10000,143,0.0143,1,65.25578238,0
134,3,3,0.9,10000,170,0.017,1,59.29619827,0
134,3,3,0.75,10000,338,0.0338,1,55.86672773,0
134,3,3,0.5,10000,2701,0.2701,1,51.401985,0
134,10,1,ftr,10000,635,0.0635,1,54.13656666,0
134,10,1,0.999,10000,0,0,1,68.43272478,0
134,10,1,0.99,10000,0,0,1,64.58380361,0
134,10,1,0.9,10000,7,0.0007,1,59.74427288,0
134,10,1,0.75,10000,37,0.0037,1,57.234708,0
134,10,1,0.5,10000,569,0.0569,1,54.09951372,0
134,10,3,ftr,10000,2300,0.23,1,52.96875464,0
134,10,3,0.999,10000,47,0.0047,1,72.89601753,0
134,10,3,0.99,10000,88,0.0088,1,67.55880265,1
134,10,3,0.9,10000,148,0.0148,1,61.24800008,0
134,10,3,0.75,10000,494,0.0494,1,57.54846353,0
134,10,3,0.5,10000,2294,0.2294,1,52.77641729,0
136,3,1,ftr,10000,1212,0.1212,1,51.54313655,0
136,3,1,0.999,10000,1,0.0001,1,65.37622078,0
136,3,1,0.99,10000,0,0,1,62.01139644,0
136,3,1,0.9,10000,5,0.0005,1,57.19809214,0
136,3,1,0.75,10000,58,0.0058,1,54.41235291,0
136,3,1,0.5,10000,1056,0.1056,1,51.64616569,0
136,3,3,ftr,10000,2663,0.2663,1,51.55539559,0
136,3,3,0.999,10000,67,0.0067,1,70.37491991,0
136,3,3,0.99,10000,111,0.0111,1,65.17785161,0
136,3,3,0.9,10000,134,0.0134,1,59.35098842,0
136,3,3,0.75,10000,378,0.0378,1,55.69747601,0
136,3,3,0.5,10000,2818,0.2818,1,51.37601787,0
136,10,1,ftr,10000,616,0.0616,1,54.10996619,0
136,10,1,0.999,10000,0,0,1,68.52932234,0
136,10,1,0.99,10000,1,0.0001,1,64.5591995,0
136,10,1,0.9,10000,5,0.0005,1,59.72607042,0
136,10,1,0.75,10000,49,0.0049,1,57.26024182,0
136,10,1,0.5,10000,618,0.0618,1,54.0541388,0
136,10,3,ftr,10000,2210,0.221,1,53.10017896,0
136,10,3,0.999,10000,53,0.0053,1,72.81244989,0
136,10,3,0.99,10000,82,0.0082,1,67.55921663,0
136,10,3,0.9,10000,156,0.0156,1,61.38381275,0
136,10,3,0.75,10000,489,0.0489,1,57.42929607,0
136,10,3,0.5,10000,2402,0.2402,1,52.77325083,0
138,3,1,ftr,10000,1169,0.1169,1,51.54317971,0
138,3,1,0.999,10000,3,0.0003,1,65.16195574,0
138,3,1,0.99,10000,1,0.0001,1,62.01041177,0
138,3,1,0.9,10000,5,0.0005,1,57.23103381,0
138,3,1,0.75,10000,50,0.005,1,54.2497001,0
138,3,1,0.5,10000,1069,0.1069,1,51.70294865,0
138,3,3,ftr,10000,2678,0.2678,1,51.55315009,0
138,3,3,0.999,10000,66,0.0066,1,69.81716214,0
138,3,3,0.99,10000,112,0.0112,1,65.04791261,0
138,3,3,0.9,10000,165,0.0165,1,59.16055667,0
138,3,3,0.75,10000,374,0.0374,1,55.77696211,0
138,3,3,0.5,10000,2700,0.27,1,51.44643974,0
138,10,1,ftr,10000,655,0.0655,1,54.06209954,0
138,10,1,0.999,10000,1,0.0001,1,68.5669162,0
138,10,1,0.99,10000,0,0,1,64.56605834,0
138,10,1,0.9,10000,4,0.0004,1,59.77432076,0
138,10,1,0.75,10000,50,0.005,1,57.08398934,0
138,10,1,0.5,10000,593,0.0593,1,54.06924687,0
138,10,3,ftr,10000,2245,0.2245,1,53.09083941,0
138,10,3,0.999,10000,50,0.005,1,73.03996997,0
138,10,3,0.99,10000,87,0.0087,1,67.78578011,0
138,10,3,0.9,10000,145,0.0145,1,61.39497405,0
138,10,3,0.75,10000,471,0.0471,1,57.58588794,0
138,10,3,0.5,10000,2422,0.2422,1,52.76953362,0
140,3,1,ftr,10000,1261,0.1261,1,51.56322512,0
140,3,1,0.999,10000,1,0.0001,1,65.1511628,0
140,3,1,0.99,10000,3,0.0003,1,61.79494609,0
140,3,1,0.9,10000,8,0.0008,1,57.15245647,0
140,3,1,0.75,10000,48,0.0048,1,54.38119645,0
140,3,1,0.5,10000,1067,0.1067,1,51.70857473,0
140,3,3,ftr,10000,2727,0.2727,1,51.52458334,0
140,3,3,0.999,10000,75,0.0075,1,69.93784047,0
140,3,3,0.99,10000,123,0.0123,1,65.11781438,0
140,3,3,0.9,10000,182,0.0182,1,59.35015924,0
140,3,3,0.75,10000,381,0.0381,1,55.89058191,0
140,3,3,0.5,10000,2831,0.2831,1,51.39196263,0
140,10,1,ftr,10000,600,0.06,1,54.07664391,0
140,10,1,0.999,10000,0,0,1,68.54212822,0
140,10,1,0.99,10000,0,0,1,64.56042764,0
140,10,1,0.9,10000,9,0.0009,1,59.83619903,0
140,10,1,0.75,10000,68,0.0068,1,57.17102942,0
140,10,1,0.5,10000,601,0.0601,1,54.0413898,0
140,10,3,ftr,10000,2378,0.2378,1,52.94827644,0
140,10,3,0.999,10000,45,0.0045,1,73.07299362,0
140,10,3,0.99,10000,90,0.009,1,67.78245874,0
140,10,3,0.9,10000,187,0.0187,1,61.38258701,0
140,10,3,0.75,10000,477,0.0477,1,57.62010774,0
140,10,3,0.5,10000,2402,0.2402,1,52.74124673,0
142,3,1,ftr,10000,1323,0.1323,1,51.5285802,0
142,3,1,0.999,10000,3,0.0003,1,65.20001077,0
142,3,1,0.99,10000,0,0,1,61.90240102,0
142,3,1,0.9,10000,12,0.0012,1,57.31923296,0
142,3,1,0.75,10000,59,0.0059,1,54.40737929,0
142,3,1,0.5,10000,1056,0.1056,1,51.60815292,0
142,3,3,ftr,10000,2713,0.2713,1,51.50700625,0
142,3,3,0.999,10000,68,0.0068,1,69.82835136,0
142,3,3,0.99,10000,134,0.0134,1,65.34919252,0
142,3,3,0.9,10000,173,0.0173,1,59.14720725,0
142,3,3,0.75,10000,375,0.0375,1,55.81756696,0
142,3,3,0.5,10000,2849,0.2849,1,51.38024145,0
142,10,1,ftr,10000,592,0.0592,1,54.09272426,0
142,10,1,0.999,10000,0,0,1,68.6574629,0
142,10,1,0.99,10000,0,0,1,64.64745098,0
142,10,1,0.9,10000,2,0.0002,1,59.79819464,0
142,10,1,0.75,10000,55,0.0055,1,57.2031128,0
142,10,1,0.5,10000,638,0.0638,1,54.03885546,0
142,10,3,ftr,10000,2334,0.2334,1,53.0144504,0
142,10,3,0.999,10000,59,0.0059,1,72.90109761,0
142,10,3,0.99,10000,96,0.0096,1,67.7365822,0
142,10,3,0.9,10000,169,0.0169,1,61.34991125,0
142,10,3,0.75,10000,444,0.0444,1,57.53103413,0
142,10,3,0.5,10000,2452,0.2452,1,52.74976934,0
144,3,1,ftr,10000,1242,0.1242,1,51.54813638,0
144,3,1,0.999,10000,0,0,1,65.45569407,0
144,3,1,0.99,10000,2,0.0002,1,62.12766867,0
144,3,1,0.9,10000,7,0.0007,1,57.29763897,0
144,3,1,0.75,10000,64,0.0064,1,54.34940542,0
144,3,1,0.5,10000,1079,0.1079,1,51.66427089,0
144,3,3,ftr,10000,2701,0.2701,1,51.53474868,0
144,3,3,0.999,10000,67,0.0067,1,70.1375226,0
144,3,3,0.99,10000,110,0.011,1,65.16672347,0
144,3,3,0.9,10000,162,0.0162,1,59.32923594,0
144,3,3,0.75,10000,386,0.0386,1,55.7959635,0
144,3,3,0.5,10000,2838,0.2838,1,51.38466245,0
144,10,1,ftr,10000,653,0.0653,1,53.99187388,0
144,10,1,0.999,10000,0,0,1,68.54341395,0
144,10,1,0.99,10000,0,0,1,64.63268774,0
144,10,1,0.9,10000,4,0.0004,1,59.80921346,0
144,10,1,0.75,10000,44,0.0044,1,57.14776646,0
144,10,1,0.5,10000,625,0.0625,1,54.1005345,0
144,10,3,ftr,10000,2326,0.2326,1,53.01959723,0
144,10,3,0.999,10000,54,0.0054,1,72.86705337,0
144,10,3,0.99,10000,88,0.0088,1,67.80415495,0
144,10,3,0.9,10000,206,0.0206,1,61.33231504,0
144,10,3,0.75,10000,492,0.0492,1,57.47301994,0
144,10,3,0.5,10000,2460,0.246,1,52.70158474,0
146,3,1,ftr,10000,1272,0.1272,1,51.514819,0
146,3,1,0.999,10000,3,0.0003,1,65.43319446,0
146,3,1,0.99,10000,1,0.0001,1,62.01410091,0
146,3,1,0.9,10000,10,0.001,1,57.36292835,0
146,3,1,0.75,10000,55,0.0055,1,54.30227861,0
146,3,1,0.5,10000,1084,0.1084,1,51.69519093,0
146,3,3,ftr,10000,2685,0.2685,1,51.55568797,0
146,3,3,0.999,10000,58,0.0058,1,70.22526716,0
146,3,3,0.99,10000,114,0.0114,1,65.43224979,0
146,3,3,0.9,10000,150,0.015,1,59.39509682,0
146,3,3,0.75,10000,352,0.0352,1,55.82921277,0
146,3,3,0.5,10000,2852,0.2852,1,51.40097208,0
146,10,1,ftr,10000,648,0.0648,1,54.04608792,0
146,10,1,0.999,10000,1,0.0001,1,68.53890993,0
146,10,1,0.99,10000,1,0.0001,1,64.57837856,0
146,10,1,0.9,10000,5,0.0005,1,59.81088962,0
146,10,1,0.75,10000,59,0.0059,1,57.11503668,0
146,10,1,0.5,10000,623,0.0623,1,54.07335396,0
146,10,3,ftr,10000,2429,0.2429,1,52.9111451,0
146,10,3,0.999,10000,46,0.0046,1,72.42888021,0
146,10,3,0.99,10000,101,0.0101,1,67.64820632,0
146,10,3,0.9,10000,191,0.0191,1,61.35221685,0
146,10,3,0.75,10000,507,0.0507,1,57.53832731,0
146,10,3,0.5,10000,2527,0.2527,1,52.6884949,0
148,3,1,ftr,10000,1278,0.1278,1,51.48796744,0
148,3,1,0.999,10000,1,0.0001,1,65.24726076,0
148,3,1,0.99,10000,2,0.0002,1,61.95652654,0
148,3,1,0.9,10000,8,0.0008,1,57.26140615,0
148,3,1,0.75,10000,73,0.0073,1,54.43343279,0
148,3,1,0.5,10000,1102,0.1102,1,51.64316435,0
148,3,3,ftr,10000,2737,0.2737,1,51.57521114,0
148,3,3,0.999,10000,78,0.0078,1,70.30939662,0
148,3,3,0.99,10000,125,0.0125,1,65.07658593,0
148,3,3,0.9,10000,178,0.0178,1,59.20673583,0
148,3,3,0.75,10000,394,0.0394,1,55.85254376,0
148,3,3,0.5,10000,2776,0.2776,1,51.44182044,0
148,10,1,ftr,10000,627,0.0627,1,54.0410396,0
148,10,1,0.999,10000,0,0,1,68.45776172,0
148,10,1,0.99,10000,0,0,1,64.59893958,0
148,10,1,0.9,10000,5,0.0005,1,59.82222106,0
148,10,1,0.75,10000,51,0.0051,1,57.18125822,0
148,10,1,0.5,10000,625,0.0625,1,54.00176358,0
148,10,3,ftr,10000,2426,0.2426,1,52.87643038,0
148,10,3,0.999,10000,42,0.0042,1,72.97473726,0
148,10,3,0.99,10000,95,0.0095,1,67.93878224,0
148,10,3,0.9,10000,183,0.0183,1,61.31322943,0
148,10,3,0.75,10000,517,0.0517,1,57.3949165,0
148,10,3,0.5,10000,2438,0.2438,1,52.73641335,0
150,3,1,ftr,10000,1310,0.131,1,51.49557452,0
150,3,1,0.999,10000,2,0.0002,1,65.34253996,0
150,3,1,0.99,10000,1,0.0001,1,61.96435036,0
150,3,1,0.9,10000,8,0.0008,1,57.22940517,0
150,3,1,0.75,10000,58,0.0058,1,54.40113091,0
150,3,1,0.5,10000,1153,0.1153,1,51.61371894,0
150,3,3,ftr,10000,2783,0.2783,1,51.58375984,0
150,3,3,0.999,10000,79,0.0079,1,70.44514043,0
150,3,3,0.99,10000,111,0.0111,1,65.18761135,0
150,3,3,0.9,10000,167,0.0167,1,59.24914067,0
150,3,3,0.75,10000,381,0.0381,1,55.90003998,0
150,3,3,0.5,10000,2888,0.2888,1,51.40517986,0
150,10,1,ftr,10000,633,0.0633,1,54.03115422,0
150,10,1,0.999,10000,0,0,1,68.38888415,0
150,10,1,0.99,10000,0,0,1,64.60545609,0
150,10,1,0.9,10000,4,0.0004,1,59.75678787,0
150,10,1,0.75,10000,49,0.0049,1,57.21518155,0
150,10,1,0.5,10000,661,0.0661,1,53.99993261,0
150,10,3,ftr,10000,2308,0.2308,1,53.05179067,0
150,10,3,0.999,10000,45,0.0045,1,72.71432925,0
150,10,3,0.99,10000,87,0.0087,1,67.83059362,0
150,10,3,0.9,10000,193,0.0193,1,61.32739873,0
150,10,3,0.75,10000,492,0.0492,1,57.52328009,0
150,10,3,0.5,10000,2378,0.2378,1,52.66639837,0
152,3,1,ftr,10000,1335,0.1335,1,51.4956276,0
152,3,1,0.999,10000,1,0.0001,1,65.42193047,0
152,3,1,0.99,10000,0,0,1,61.9008469,0
152,3,1,0.9,10000,10,0.001,1,57.30813993,0
152,3,1,0.75,10000,61,0.0061,1,54.25944425,0
152,3,1,0.5,10000,1137,0.1137,1,51.69539747,0
152,3,3,ftr,10000,2779,0.2779,1,51.55132134,0
152,3,3,0.999,10000,77,0.0077,1,70.29232337,0
152,3,3,0.99,10000,136,0.0136,1,65.10927882,0
152,3,3,0.9,10000,182,0.0182,1,59.23326252,0
152,3,3,0.75,10000,383,0.0383,1,55.88373317,0
152,3,3,0.5,10000,2805,0.2805,1,51.44686453,0
152,10,1,ftr,10000,656,0.0656,1,53.99889428,0
152,10,1,0.999,10000,0,0,1,68.54683942,0
152,10,1,0.99,10000,0,0,1,64.57152049,0
152,10,1,0.9,10000,4,0.0004,1,59.81313476,0
152,10,1,0.75,10000,58,0.0058,1,57.15835663,0
152,10,1,0.5,10000,633,0.0633,1,54.01573196,0
152,10,3,ftr,10000,2361,0.2361,1,52.92449942,0
152,10,3,0.999,10000,61,0.0061,1,72.85001659,0
152,10,3,0.99,10000,107,0.0107,1,67.7934847,0
152,10,3,0.9,10000,179,0.0179,1,61.30675719,0
152,10,3,0.75,10000,485,0.0485,1,57.60049453,0
152,10,3,0.5,10000,2484,0.2484,1,52.62135724,0
154,3,1,ftr,10000,1355,0.1355,1,51.47683392,0
154,3,1,0.999,10000,3,0.0003,1,65.4776217,0
154,3,1,0.99,10000,1,0.0001,1,62.01743903,0
154,3,1,0.9,10000,9,0.0009,1,57.22963597,0
154,3,1,0.75,10000,48,0.0048,1,54.33650788,0
154,3,1,0.5,10000,1107,0.1107,1,51.66136324,0
154,3,3,ftr,10000,2811,0.2811,1,51.53017656,0
154,3,3,0.999,10000,109,0.0109,1,69.62135552,0
154,3,3,0.99,10000,136,0.0136,1,65.15399559,0
154,3,3,0.9,10000,209,0.0209,1,59.24052424,0
154,3,3,0.75,10000,358,0.0358,1,55.92137782,0
154,3,3,0.5,10000,2806,0.2806,1,51.40873009,0
154,10,1,ftr,10000,630,0.063,1,53.99377014,0
154,10,1,0.999,10000,2,0.0002,1,68.36415647,0
154,10,1,0.99,10000,0,0,1,64.62320927,0
154,10,1,0.9,10000,7,0.0007,1,59.81977044,0
154,10,1,0.75,10000,53,0.0053,1,57.22354553,0
154,10,1,0.5,10000,644,0.0644,1,53.97840069,0
154,10,3,ftr,10000,2380,0.238,1,52.98853362,0
154,10,3,0.999,10000,45,0.0045,1,72.98063008,0
154,10,3,0.99,10000,80,0.008,1,67.98853389,0
154,10,3,0.9,10000,184,0.0184,1,61.41530418,0
154,10,3,0.75,10000,500,0.05,1,57.46783923,0
154,10,3,0.5,10000,2511,0.2511,1,52.62827137,0
156,3,1,ftr,10000,1443,0.1443,1,51.45419034,0
156,3,1,0.999,10000,1,0.0001,1,65.27686095,0
156,3,1,0.99,10000,0,0,1,62.03947174,0
156,3,1,0.9,10000,10,0.001,1,57.29916929,0
156,3,1,0.75,10000,55,0.0055,1,54.42720209,0
156,3,1,0.5,10000,1245,0.1245,1,51.57774444,0
156,3,3,ftr,10000,2729,0.2729,1,51.520317,0
156,3,3,0.999,10000,82,0.0082,1,69.59746192,0
156,3,3,0.99,10000,144,0.0144,1,65.12489471,0
156,3,3,0.9,10000,182,0.0182,1,59.41254862,0
156,3,3,0.75,10000,383,0.0383,1,55.81115033,0
156,3,3,0.5,10000,2864,0.2864,1,51.42195271,0
156,10,1,ftr,10000,643,0.0643,1,54.03180012,0
156,10,1,0.999,10000,2,0.0002,1,68.3335645,0
156,10,1,0.99,10000,0,0,1,64.67363224,0
156,10,1,0.9,10000,5,0.0005,1,59.80937887,0
